tau,alpha_target,magnetization
100.0,0.950,-0.747090
100.0,0.950,-0.905648
100.0,0.950,-0.867340
100.0,0.950,-0.597531
100.0,0.850,-0.114225
100.0,0.850,0.044852
100.0,0.850,0.286446
100.0,0.850,-0.088479
100.0,0.850,0.083636
100.0,0.850,0.266132
100.0,0.850,0.164636
100.0,0.850,0.272434
100.0,0.850,-0.017675
100.0,0.850,-0.053018
100.0,0.850,0.106756
100.0,0.850,0.139792
100.0,0.850,0.006627
100.0,0.850,0.246735
100.0,0.850,0.017208
100.0,0.850,0.058479
100.0,0.850,0.109144
100.0,0.850,0.210224
100.0,0.850,0.104240
100.0,0.850,0.155229
100.0,0.850,0.012791
100.0,0.850,-0.086736
100.0,0.850,0.265758
100.0,0.850,0.170174
100.0,0.850,0.177384
100.0,0.850,0.009934
100.0,0.850,0.277007
100.0,0.850,0.109373
100.0,0.850,0.236837
100.0,0.850,-0.021697
100.0,0.850,0.288342
100.0,0.850,0.042563
100.0,0.850,0.180769
100.0,0.850,0.010533
100.0,0.850,0.213888
100.0,0.850,-0.223292
100.0,0.850,0.157777
100.0,0.850,0.231358
100.0,0.850,0.118128
100.0,0.850,0.350440
100.0,0.850,-0.075301
100.0,0.850,0.100126
100.0,0.850,-0.186684
100.0,0.850,-0.141703
100.0,0.850,0.096256
100.0,0.850,0.205525
100.0,0.850,-0.031656
100.0,0.850,0.258973
100.0,0.850,0.007957
100.0,0.850,0.236278
100.0,0.850,0.268444
100.0,0.850,0.453322
100.0,0.850,-0.031537
100.0,0.850,-0.062264
100.0,0.850,0.011268
100.0,0.850,0.247966
100.0,0.850,0.290507
100.0,0.850,0.108969
100.0,0.850,0.233753
100.0,0.850,0.029338
100.0,0.850,0.180174
100.0,0.850,0.051088
100.0,0.850,0.025046
100.0,0.850,0.004860
100.0,0.850,-0.148106
100.0,0.850,0.337655
100.0,0.850,0.198374
100.0,0.850,0.193019
100.0,0.850,0.127798
100.0,0.850,0.369989
100.0,0.850,0.031336
100.0,0.850,0.294121
100.0,0.850,0.008011
100.0,0.850,0.042519
100.0,0.850,-0.046939
100.0,0.850,0.308316
100.0,0.850,-0.045428
100.0,0.850,-0.068793
100.0,0.850,0.039767
100.0,0.850,0.105313
100.0,0.850,0.063903
100.0,0.850,-0.404071
100.0,0.850,0.443677
100.0,0.850,-0.001613
100.0,0.850,0.021685
100.0,0.850,-0.169401
100.0,0.850,-0.001266
100.0,0.850,0.042836
100.0,0.850,0.013331
100.0,0.850,0.157250
100.0,0.850,0.072664
100.0,0.850,0.079211
100.0,0.850,0.181696
100.0,0.850,-0.244206
100.0,0.850,-0.008778
100.0,0.850,0.133789
100.0,0.850,0.051572
100.0,0.850,0.028780
100.0,0.850,0.034078
100.0,0.850,-0.099287
100.0,0.903,0.214639
100.0,0.903,0.602988
100.0,0.903,0.489025
100.0,0.903,-0.176359
100.0,0.903,0.429955
100.0,0.903,0.506274
100.0,0.903,0.612382
100.0,0.903,0.570317
100.0,0.903,0.550122
100.0,0.903,0.509945
100.0,0.903,0.236565
100.0,0.903,0.141938
100.0,0.903,0.215479
100.0,0.903,0.445162
100.0,0.903,0.572048
100.0,0.903,0.566026
100.0,0.903,0.479821
100.0,0.903,0.267835
100.0,0.903,0.262179
100.0,0.903,0.685626
100.0,0.903,0.684664
100.0,0.903,0.208077
100.0,0.903,-0.011832
100.0,0.903,0.384026
100.0,0.903,0.470208
100.0,0.903,0.259981
100.0,0.903,0.502325
100.0,0.903,0.417040
100.0,0.903,0.202273
100.0,0.903,0.319603
100.0,0.903,0.688732
100.0,0.903,0.389770
100.0,0.903,0.089687
100.0,0.903,0.543364
100.0,0.903,0.153898
100.0,0.903,0.138402
100.0,0.903,0.710939
100.0,0.903,0.142822
100.0,0.903,0.548055
100.0,0.903,0.597715
100.0,0.903,0.645796
100.0,0.903,0.165077
100.0,0.903,0.490682
100.0,0.903,0.364015
100.0,0.903,0.569074
100.0,0.903,0.138739
100.0,0.903,0.574636
100.0,0.903,0.572418
100.0,0.903,0.455720
100.0,0.903,0.403099
100.0,0.903,0.188310
100.0,0.903,0.368861
100.0,0.903,0.371375
100.0,0.903,0.326689
100.0,0.903,0.264883
100.0,0.903,0.178906
100.0,0.903,0.179532
100.0,0.903,0.484325
100.0,0.903,0.560148
100.0,0.903,0.289419
100.0,0.903,0.273569
100.0,0.903,0.527383
100.0,0.903,0.552118
100.0,0.903,0.055374
100.0,0.903,-0.216687
100.0,0.903,0.683524
100.0,0.903,0.648754
100.0,0.903,0.161102
100.0,0.903,0.499578
100.0,0.903,0.396333
100.0,0.903,0.407294
100.0,0.903,0.634915
100.0,0.903,0.232900
100.0,0.903,0.228345
100.0,0.903,0.316671
100.0,0.903,0.480932
100.0,0.903,0.243405
100.0,0.903,0.679415
100.0,0.903,0.495981
100.0,0.903,0.451422
100.0,0.903,0.454909
100.0,0.903,0.065486
100.0,0.903,0.200040
100.0,0.903,0.380035
100.0,0.903,0.572943
100.0,0.903,-0.141798
100.0,0.903,0.115789
100.0,0.903,0.356153
100.0,0.903,0.171477
100.0,0.903,0.459822
100.0,0.903,0.552336
100.0,0.903,0.657824
100.0,0.903,0.403547
100.0,0.903,0.469156
100.0,0.903,0.439497
100.0,0.903,0.166581
100.0,0.903,0.446122
100.0,0.903,0.537853
100.0,0.903,0.430564
100.0,0.903,-0.051309
100.0,0.950,0.879687
100.0,0.950,0.808630
100.0,0.950,0.890750
100.0,0.950,0.883317
100.0,0.950,0.890279
100.0,0.950,0.904451
100.0,0.950,0.906214
100.0,0.950,0.936232
100.0,0.950,0.920068
100.0,0.950,0.918823
100.0,0.950,0.754537
100.0,0.950,0.869394
100.0,0.950,0.894515
100.0,0.950,0.721850
100.0,0.950,0.865761
100.0,0.950,0.774405
100.0,0.950,0.737710
100.0,0.950,0.757571
100.0,0.950,0.867990
100.0,0.950,0.784365
100.0,0.950,0.814732
100.0,0.950,0.721185
100.0,0.950,0.899346
100.0,0.950,0.652753
100.0,0.950,0.871537
100.0,0.950,0.862232
100.0,0.950,0.679364
100.0,0.950,0.715632
100.0,0.950,0.628787
100.0,0.950,0.816485
100.0,0.950,0.775855
100.0,0.950,0.621785
100.0,0.950,0.541553
100.0,0.950,0.933559
100.0,0.950,0.866864
100.0,0.950,0.805280
100.0,0.950,0.871717
100.0,0.950,0.804288
100.0,0.950,0.869850
100.0,0.950,0.901685
100.0,0.950,0.851223
100.0,0.950,0.693869
100.0,0.950,0.917973
100.0,0.950,0.874125
100.0,0.950,0.803563
100.0,0.950,0.819288
100.0,0.950,0.842301
100.0,0.950,0.894841
100.0,0.950,0.835117
100.0,0.950,0.656106
100.0,0.950,0.697749
100.0,0.950,0.826026
100.0,0.950,0.843809
100.0,0.950,0.855232
100.0,0.950,0.798994
100.0,0.950,0.778069
100.0,0.950,0.611277
100.0,0.950,0.802878
100.0,0.950,0.742775
100.0,0.950,0.322403
100.0,0.950,0.929491
100.0,0.950,0.818924
100.0,0.950,0.799614
100.0,0.950,0.748015
100.0,0.950,0.876387
100.0,0.950,0.836006
100.0,0.950,0.705490
100.0,0.950,0.480722
100.0,0.950,0.850645
100.0,0.950,0.886032
100.0,0.950,0.882163
100.0,0.950,0.820612
100.0,0.950,0.773530
100.0,0.950,0.761607
100.0,0.950,0.732883
100.0,0.950,0.827093
100.0,0.950,0.725652
100.0,0.950,0.897873
100.0,0.950,0.786144
100.0,0.950,0.878779
100.0,0.950,0.827605
100.0,0.950,0.830808
100.0,0.950,0.884412
100.0,0.950,0.906558
100.0,0.950,0.723388
100.0,0.950,0.636815
100.0,0.950,0.908095
100.0,0.950,0.736821
100.0,0.950,0.529146
100.0,0.950,0.656439
100.0,0.950,0.827692
100.0,0.950,0.447756
100.0,0.950,0.666286
100.0,0.950,0.760089
100.0,0.950,0.748134
100.0,0.950,0.834468
100.0,0.950,0.410103
100.0,0.950,0.904181
100.0,0.950,0.514396
100.0,0.950,0.828804
100.0,0.850,0.208119
100.0,0.850,0.076135
100.0,0.850,0.017552
100.0,0.850,0.113561
100.0,0.850,0.217936
100.0,0.850,0.293367
100.0,0.850,-0.258605
100.0,0.850,-0.062168
100.0,0.850,0.031420
100.0,0.850,0.309533
100.0,0.850,-0.085076
100.0,0.850,0.201486
100.0,0.850,0.227975
100.0,0.850,0.123650
100.0,0.850,0.088150
100.0,0.850,0.300251
100.0,0.850,0.223498
100.0,0.850,0.169375
100.0,0.850,0.395603
100.0,0.850,-0.052908
100.0,0.850,0.168621
100.0,0.850,0.032105
100.0,0.850,0.025322
100.0,0.850,0.062598
100.0,0.850,0.174214
100.0,0.850,0.168132
100.0,0.850,0.144418
100.0,0.850,0.244413
100.0,0.850,0.393280
100.0,0.850,0.000584
100.0,0.850,0.042219
100.0,0.850,0.021144
100.0,0.850,-0.012539
100.0,0.850,0.075533
100.0,0.850,0.367268
100.0,0.850,0.192931
100.0,0.850,0.132542
100.0,0.850,-0.075898
100.0,0.850,0.186477
100.0,0.850,0.082200
100.0,0.850,0.039950
100.0,0.850,-0.117796
100.0,0.850,0.167435
100.0,0.850,0.152403
100.0,0.850,0.317132
100.0,0.850,0.177539
100.0,0.850,-0.004512
100.0,0.850,-0.300015
100.0,0.850,0.298509
100.0,0.850,0.333124
100.0,0.850,0.069805
100.0,0.850,0.111758
100.0,0.850,-0.021889
100.0,0.850,0.226281
100.0,0.850,0.405760
100.0,0.850,0.344378
100.0,0.850,0.085818
100.0,0.850,0.198010
100.0,0.850,0.010346
100.0,0.850,0.158281
100.0,0.850,0.240403
100.0,0.850,0.324513
100.0,0.850,0.099918
100.0,0.850,0.310103
100.0,0.850,0.236236
100.0,0.850,-0.093143
100.0,0.850,0.334534
100.0,0.850,-0.027994
100.0,0.850,0.159952
100.0,0.850,0.268498
100.0,0.850,0.446091
100.0,0.850,-0.023847
100.0,0.850,0.386741
100.0,0.850,-0.117245
100.0,0.850,0.075790
100.0,0.850,-0.146564
100.0,0.850,0.172341
100.0,0.850,0.119690
100.0,0.850,-0.051663
100.0,0.850,0.174768
100.0,0.850,-0.004487
100.0,0.850,0.128721
100.0,0.850,0.054864
100.0,0.850,0.348209
100.0,0.850,0.145830
100.0,0.850,0.263694
100.0,0.850,0.089553
100.0,0.850,-0.294156
100.0,0.850,0.178387
100.0,0.850,0.179924
100.0,0.850,0.082944
100.0,0.850,0.163881
100.0,0.850,0.246231
100.0,0.850,0.224677
100.0,0.850,0.211520
100.0,0.850,0.140420
100.0,0.850,0.061660
100.0,0.850,0.197649
100.0,0.850,-0.006190
100.0,0.850,0.147670
100.0,0.903,-0.172508
100.0,0.903,0.311707
100.0,0.903,0.348284
100.0,0.903,0.283933
100.0,0.903,0.275992
100.0,0.903,0.504673
100.0,0.903,-0.120493
100.0,0.903,0.164871
100.0,0.903,0.155379
100.0,0.903,0.687285
100.0,0.903,0.609310
100.0,0.903,0.439501
100.0,0.903,0.012639
100.0,0.903,0.522700
100.0,0.903,0.097526
100.0,0.903,0.662160
100.0,0.903,0.337801
100.0,0.903,0.092409
100.0,0.903,0.343355
100.0,0.903,0.150333
100.0,0.903,0.063031
100.0,0.903,0.745068
100.0,0.903,-0.215407
100.0,0.903,0.632229
100.0,0.903,0.589140
100.0,0.903,0.253865
100.0,0.903,0.434915
100.0,0.903,0.093285
100.0,0.903,0.370749
100.0,0.903,0.507380
100.0,0.903,0.304519
100.0,0.903,0.467294
100.0,0.903,0.262900
100.0,0.903,0.220477
100.0,0.903,0.195340
100.0,0.903,0.524955
100.0,0.903,0.503521
100.0,0.903,0.220214
100.0,0.903,0.519301
100.0,0.903,0.457105
100.0,0.903,0.441890
100.0,0.903,0.368731
100.0,0.903,0.456555
100.0,0.903,0.674047
100.0,0.903,0.353387
100.0,0.903,0.277595
100.0,0.903,0.334075
100.0,0.903,0.451384
100.0,0.903,0.299181
100.0,0.903,0.566526
100.0,0.903,0.705348
100.0,0.903,0.579152
100.0,0.903,-0.253868
100.0,0.903,0.607972
100.0,0.903,0.182169
100.0,0.903,0.317960
100.0,0.903,0.451604
100.0,0.903,0.201606
100.0,0.903,0.431095
100.0,0.903,0.216000
100.0,0.903,0.614757
100.0,0.903,0.307595
100.0,0.903,0.177825
100.0,0.903,0.449663
100.0,0.903,0.690398
100.0,0.903,0.348598
100.0,0.903,0.059196
100.0,0.903,-0.065517
100.0,0.903,0.397256
100.0,0.903,0.510046
100.0,0.903,0.231944
100.0,0.903,0.149850
100.0,0.903,0.011183
100.0,0.903,0.303167
100.0,0.903,0.399508
100.0,0.903,0.158775
100.0,0.903,0.223844
100.0,0.903,0.185133
100.0,0.903,0.310635
100.0,0.903,0.303766
100.0,0.903,0.405392
100.0,0.903,0.240944
100.0,0.903,0.552567
100.0,0.903,0.533059
100.0,0.903,0.374043
100.0,0.903,0.263713
100.0,0.903,0.293154
100.0,0.903,-0.042996
100.0,0.903,0.016579
100.0,0.903,0.343993
100.0,0.903,0.353374
100.0,0.903,0.289215
100.0,0.903,0.624195
100.0,0.903,0.462515
100.0,0.903,0.305422
100.0,0.903,0.402236
100.0,0.903,0.415844
100.0,0.903,0.210965
100.0,0.903,0.120555
100.0,0.903,0.399841
100.0,0.950,0.804792
100.0,0.950,0.767592
100.0,0.950,0.815678
100.0,0.950,0.833153
100.0,0.950,0.874472
100.0,0.950,0.799767
100.0,0.950,0.836579
100.0,0.950,0.763069
100.0,0.950,0.932663
100.0,0.950,0.724920
100.0,0.950,0.928321
100.0,0.950,0.842861
100.0,0.950,0.811556
100.0,0.950,0.449565
100.0,0.950,0.742156
100.0,0.950,0.778288
100.0,0.950,0.921436
100.0,0.950,0.869967
100.0,0.950,0.820287
100.0,0.950,0.522952
100.0,0.950,0.854537
100.0,0.950,0.753390
100.0,0.950,0.910455
100.0,0.950,0.615241
100.0,0.950,0.880405
100.0,0.950,0.674147
100.0,0.950,0.849082
100.0,0.950,0.753160
100.0,0.950,0.943891
100.0,0.950,0.840855
100.0,0.950,0.638288
100.0,0.950,0.857384
100.0,0.950,0.701835
100.0,0.950,0.869208
100.0,0.950,0.835588
100.0,0.950,0.918343
100.0,0.950,0.701120
100.0,0.950,0.686022
100.0,0.950,0.765728
100.0,0.950,0.783177
100.0,0.950,0.895012
100.0,0.950,0.868879
100.0,0.950,0.901685
100.0,0.950,0.809195
100.0,0.950,0.899623
100.0,0.950,0.900660
100.0,0.950,0.850692
100.0,0.950,0.733902
100.0,0.950,0.629149
100.0,0.950,0.782036
100.0,0.950,0.812060
100.0,0.950,0.585474
100.0,0.950,0.598911
100.0,0.950,0.852321
100.0,0.950,0.896383
100.0,0.950,0.922563
100.0,0.950,0.726678
100.0,0.950,0.757429
100.0,0.950,0.893175
100.0,0.950,0.928665
100.0,0.950,0.749548
100.0,0.950,0.363680
100.0,0.950,0.734834
100.0,0.950,0.779540
100.0,0.950,0.720933
100.0,0.950,0.856047
100.0,0.950,0.904104
100.0,0.950,0.749093
100.0,0.950,0.863212
100.0,0.950,0.728170
100.0,0.950,0.832776
100.0,0.950,0.822344
100.0,0.950,0.799445
100.0,0.950,0.834924
100.0,0.950,0.892048
100.0,0.950,0.831491
100.0,0.950,0.729918
100.0,0.950,0.550739
100.0,0.950,0.681864
100.0,0.950,0.920734
100.0,0.950,0.791010
100.0,0.950,0.506599
100.0,0.950,0.868994
100.0,0.950,0.881291
100.0,0.950,0.815302
100.0,0.950,0.858591
100.0,0.950,0.828056
100.0,0.950,0.884701
100.0,0.950,0.844468
100.0,0.950,0.868698
100.0,0.950,0.567927
100.0,0.950,0.864989
100.0,0.950,0.819664
100.0,0.950,0.864683
100.0,0.950,0.856630
100.0,0.950,0.892942
100.0,0.950,0.914901
100.0,0.950,0.062173
100.0,0.950,0.097333
100.0,0.950,0.405779
100.0,0.850,0.010830
100.0,0.850,-0.108033
100.0,0.850,0.178983
100.0,0.850,0.143538
100.0,0.850,0.132380
100.0,0.850,-0.283250
100.0,0.850,0.214219
100.0,0.850,0.184539
100.0,0.850,-0.090491
100.0,0.850,0.115403
100.0,0.850,-0.033123
100.0,0.850,0.015046
100.0,0.850,0.114212
100.0,0.850,-0.035185
100.0,0.850,0.001365
100.0,0.850,-0.109189
100.0,0.850,0.537091
100.0,0.850,-0.054001
100.0,0.850,-0.091571
100.0,0.850,0.071411
100.0,0.850,0.238820
100.0,0.850,0.223740
100.0,0.850,0.083876
100.0,0.850,0.257033
100.0,0.850,0.178855
100.0,0.850,0.257052
100.0,0.850,0.072114
100.0,0.850,-0.063707
100.0,0.850,0.091969
100.0,0.850,-0.055293
100.0,0.850,0.209389
100.0,0.850,0.280908
100.0,0.850,0.262620
100.0,0.850,-0.004929
100.0,0.850,0.182130
100.0,0.850,0.221551
100.0,0.850,0.123508
100.0,0.850,0.116030
100.0,0.850,0.171022
100.0,0.850,0.090214
100.0,0.850,0.099901
100.0,0.850,0.240975
100.0,0.850,0.129290
100.0,0.850,0.088669
100.0,0.850,0.114801
100.0,0.850,-0.063024
100.0,0.850,0.237226
100.0,0.850,-0.098711
100.0,0.850,-0.064476
100.0,0.850,-0.174791
100.0,0.850,0.240435
100.0,0.850,0.084647
100.0,0.850,-0.156112
100.0,0.850,-0.287103
100.0,0.850,-0.249469
100.0,0.850,-0.130656
100.0,0.850,0.015465
100.0,0.850,0.302263
100.0,0.850,0.022892
100.0,0.850,0.143695
100.0,0.850,-0.159508
100.0,0.850,0.343415
100.0,0.850,0.435314
100.0,0.850,0.134959
100.0,0.850,0.010252
100.0,0.850,0.240401
100.0,0.850,0.227201
100.0,0.850,0.183832
100.0,0.850,0.255076
100.0,0.850,0.238889
100.0,0.850,0.265987
100.0,0.850,0.140387
100.0,0.850,0.179039
100.0,0.850,0.164911
100.0,0.850,0.040090
100.0,0.850,-0.179751
100.0,0.850,0.005827
100.0,0.850,-0.044053
100.0,0.850,0.066923
100.0,0.850,0.075737
100.0,0.850,0.192549
100.0,0.850,-0.278328
100.0,0.850,-0.230598
100.0,0.850,0.095212
100.0,0.850,-0.066776
100.0,0.850,0.308216
100.0,0.850,0.253100
100.0,0.850,0.168970
100.0,0.850,0.116845
100.0,0.850,0.259790
100.0,0.850,0.080165
100.0,0.850,0.003508
100.0,0.850,-0.020507
100.0,0.850,0.203371
100.0,0.850,0.225815
100.0,0.850,-0.088252
100.0,0.850,0.235438
100.0,0.850,0.089924
100.0,0.850,0.449706
100.0,0.850,0.137843
100.0,0.903,0.391865
100.0,0.903,0.551771
100.0,0.903,0.155508
100.0,0.903,0.660496
100.0,0.903,0.596614
100.0,0.903,0.187507
100.0,0.903,0.350077
100.0,0.903,0.244462
100.0,0.903,0.111224
100.0,0.903,0.442967
100.0,0.903,0.594486
100.0,0.903,0.537696
100.0,0.903,-0.243171
100.0,0.903,0.363977
100.0,0.903,0.496465
100.0,0.903,0.195359
100.0,0.903,0.597144
100.0,0.903,0.400321
100.0,0.903,0.417536
100.0,0.903,0.599783
100.0,0.903,0.504979
100.0,0.903,0.445516
100.0,0.903,0.668409
100.0,0.903,-0.009059
100.0,0.903,0.283347
100.0,0.903,0.403725
100.0,0.903,0.199485
100.0,0.903,0.322818
100.0,0.903,0.337626
100.0,0.903,0.655352
100.0,0.903,0.170124
100.0,0.903,0.297908
100.0,0.903,0.499340
100.0,0.903,0.620996
100.0,0.903,0.739608
100.0,0.903,0.625407
100.0,0.903,0.290506
100.0,0.903,0.597580
100.0,0.903,0.448455
100.0,0.903,0.497257
100.0,0.903,0.388175
100.0,0.903,0.430107
100.0,0.903,0.730603
100.0,0.903,0.674762
100.0,0.903,0.395339
100.0,0.903,-0.057397
100.0,0.903,0.732486
100.0,0.903,0.736093
100.0,0.903,0.266225
100.0,0.903,0.297437
100.0,0.903,0.486378
100.0,0.903,0.254755
100.0,0.903,0.375415
100.0,0.903,0.532529
100.0,0.903,0.458164
100.0,0.903,0.473340
100.0,0.903,0.430883
100.0,0.903,0.139846
100.0,0.903,-0.234726
100.0,0.903,0.014514
100.0,0.903,0.188109
100.0,0.903,0.243803
100.0,0.903,0.638958
100.0,0.903,0.416799
100.0,0.903,0.472892
100.0,0.903,0.582872
100.0,0.903,0.194004
100.0,0.903,0.172761
100.0,0.903,0.005244
100.0,0.903,-0.145523
100.0,0.903,0.590940
100.0,0.903,0.056956
100.0,0.903,0.472567
100.0,0.903,0.680442
100.0,0.903,0.023704
100.0,0.903,0.367560
100.0,0.903,0.341403
100.0,0.903,-0.154111
100.0,0.903,0.656756
100.0,0.903,0.164509
100.0,0.903,0.510391
100.0,0.903,-0.104770
100.0,0.903,0.496866
100.0,0.903,0.554501
100.0,0.903,0.584188
100.0,0.903,0.578490
100.0,0.903,0.492307
100.0,0.903,0.634325
100.0,0.903,0.686770
100.0,0.903,0.414465
100.0,0.903,0.347690
100.0,0.903,0.365210
100.0,0.903,0.401803
100.0,0.903,0.439010
100.0,0.903,0.561684
100.0,0.903,0.164688
100.0,0.903,-0.169340
100.0,0.903,0.375346
100.0,0.903,0.742556
100.0,0.903,0.406629
100.0,0.950,0.651762
100.0,0.950,0.812733
100.0,0.950,0.793542
100.0,0.950,0.862662
100.0,0.950,0.834377
100.0,0.950,0.906854
100.0,0.950,0.740343
100.0,0.950,0.761598
100.0,0.950,0.906388
100.0,0.950,0.823538
100.0,0.950,0.587626
100.0,0.950,0.781302
100.0,0.950,0.893472
100.0,0.950,0.812056
100.0,0.950,0.855856
100.0,0.950,0.660656
100.0,0.950,0.624190
100.0,0.950,0.873797
100.0,0.950,0.857111
100.0,0.950,0.854617
100.0,0.950,0.825021
100.0,0.950,0.866936
100.0,0.950,0.879519
100.0,0.950,0.898845
100.0,0.950,0.719146
100.0,0.950,0.873725
100.0,0.950,0.836971
100.0,0.950,0.892932
100.0,0.950,0.778356
100.0,0.950,0.873630
100.0,0.950,0.595476
100.0,0.950,0.800122
100.0,0.950,0.915485
100.0,0.950,0.862058
100.0,0.950,0.742145
100.0,0.950,0.798730
100.0,0.950,0.813136
100.0,0.950,0.724749
100.0,0.950,0.855953
100.0,0.950,0.931771
100.0,0.950,0.800695
100.0,0.950,0.805894
100.0,0.950,0.839440
100.0,0.950,0.848655
100.0,0.950,0.886591
100.0,0.950,0.847064
100.0,0.950,0.855184
100.0,0.950,0.716750
100.0,0.950,0.827308
100.0,0.950,0.939325
100.0,0.950,0.844280
100.0,0.950,0.873492
100.0,0.950,0.730441
100.0,0.950,0.733792
100.0,0.950,0.802191
100.0,0.950,0.687096
100.0,0.950,0.860479
100.0,0.950,0.789359
100.0,0.950,0.894323
100.0,0.950,0.717431
100.0,0.950,0.890182
100.0,0.950,0.660063
100.0,0.950,0.885934
100.0,0.950,0.821458
100.0,0.950,0.649049
100.0,0.950,0.773844
100.0,0.950,0.846129
100.0,0.950,0.898248
100.0,0.950,0.819336
100.0,0.950,0.660640
100.0,0.950,0.850163
100.0,0.950,0.775116
100.0,0.950,0.863467
100.0,0.950,0.790510
100.0,0.950,0.923951
100.0,0.950,0.053458
100.0,0.950,0.800898
100.0,0.950,0.752088
100.0,0.950,0.560785
100.0,0.950,0.891713
100.0,0.950,0.890238
100.0,0.950,0.659391
100.0,0.950,0.887583
100.0,0.950,0.828562
100.0,0.950,0.882226
100.0,0.950,0.819228
100.0,0.950,0.872305
100.0,0.950,0.752847
100.0,0.950,0.857011
100.0,0.950,0.556901
100.0,0.950,0.869813
100.0,0.950,0.792965
100.0,0.950,0.799824
100.0,0.950,0.664009
100.0,0.950,0.794307
100.0,0.950,0.565180
100.0,0.950,0.580345
100.0,0.950,0.786998
100.0,0.950,0.665662
100.0,0.950,0.935604
100.0,0.850,0.236143
100.0,0.850,0.132759
100.0,0.850,0.022679
100.0,0.850,0.229010
100.0,0.850,-0.018107
100.0,0.850,-0.049548
100.0,0.850,-0.143506
100.0,0.850,0.075831
100.0,0.850,0.075124
100.0,0.850,0.133616
100.0,0.850,0.051542
100.0,0.850,-0.117097
100.0,0.850,-0.139575
100.0,0.850,-0.105425
100.0,0.850,0.098466
100.0,0.850,-0.097618
100.0,0.850,-0.099055
100.0,0.850,0.112573
100.0,0.850,-0.048173
100.0,0.850,-0.134392
100.0,0.850,0.224327
100.0,0.850,0.134810
100.0,0.850,-0.216707
100.0,0.850,-0.217187
100.0,0.850,-0.260711
100.0,0.850,-0.240045
100.0,0.850,0.180043
100.0,0.850,-0.073328
100.0,0.850,-0.190681
100.0,0.850,0.135355
100.0,0.850,-0.223906
100.0,0.850,0.112251
100.0,0.850,-0.002533
100.0,0.850,-0.137659
100.0,0.850,0.004699
100.0,0.850,0.156906
100.0,0.850,0.037253
100.0,0.850,-0.299779
100.0,0.850,0.053846
100.0,0.850,0.113264
100.0,0.850,-0.018327
100.0,0.850,-0.028980
100.0,0.850,0.096168
100.0,0.850,-0.027662
100.0,0.850,-0.161740
100.0,0.850,-0.011086
100.0,0.850,-0.216564
100.0,0.850,-0.150141
100.0,0.850,-0.115453
100.0,0.850,-0.195179
100.0,0.850,0.191283
100.0,0.850,-0.196121
100.0,0.850,0.079888
100.0,0.850,-0.002962
100.0,0.850,-0.186909
100.0,0.850,-0.237099
100.0,0.850,0.103027
100.0,0.850,0.063435
100.0,0.850,-0.028074
100.0,0.850,0.066682
100.0,0.850,0.169328
100.0,0.850,0.238068
100.0,0.850,0.146450
100.0,0.850,0.033877
100.0,0.850,0.042715
100.0,0.850,0.040256
100.0,0.850,-0.409982
100.0,0.850,-0.138337
100.0,0.850,0.128950
100.0,0.850,-0.220479
100.0,0.850,-0.037347
100.0,0.850,-0.096329
100.0,0.850,0.117904
100.0,0.850,0.055912
100.0,0.850,0.063459
100.0,0.850,0.233707
100.0,0.850,0.069773
100.0,0.850,-0.136040
100.0,0.850,0.017954
100.0,0.850,0.000395
100.0,0.850,-0.007280
100.0,0.850,0.128343
100.0,0.850,0.212844
100.0,0.850,-0.199305
100.0,0.850,0.021927
100.0,0.850,-0.104432
100.0,0.850,0.178940
100.0,0.850,-0.130956
100.0,0.850,-0.094587
100.0,0.850,0.157067
100.0,0.850,-0.194873
100.0,0.850,0.193180
100.0,0.850,-0.112462
100.0,0.850,-0.014301
100.0,0.850,-0.008630
100.0,0.850,0.151093
100.0,0.850,-0.169083
100.0,0.850,-0.064436
100.0,0.850,-0.128005
100.0,0.850,0.096927
100.0,0.903,-0.234290
100.0,0.903,-0.112572
100.0,0.903,-0.018745
100.0,0.903,-0.153231
100.0,0.903,-0.264308
100.0,0.903,0.067234
100.0,0.903,-0.027678
100.0,0.903,0.154476
100.0,0.903,-0.183701
100.0,0.903,0.246972
100.0,0.903,-0.105339
100.0,0.903,-0.339911
100.0,0.903,-0.019792
100.0,0.903,-0.201890
100.0,0.903,-0.375043
100.0,0.903,-0.331387
100.0,0.903,0.287995
100.0,0.903,-0.476795
100.0,0.903,-0.075883
100.0,0.903,-0.011197
100.0,0.903,-0.312071
100.0,0.903,-0.310934
100.0,0.903,-0.273115
100.0,0.903,-0.357050
100.0,0.903,0.059882
100.0,0.903,-0.147463
100.0,0.903,-0.023290
100.0,0.903,0.079273
100.0,0.903,-0.241113
100.0,0.903,-0.070272
100.0,0.903,0.122489
100.0,0.903,-0.275880
100.0,0.903,-0.130710
100.0,0.903,0.168406
100.0,0.903,0.051199
100.0,0.903,-0.111051
100.0,0.903,0.336047
100.0,0.903,-0.006626
100.0,0.903,0.111108
100.0,0.903,0.272414
100.0,0.903,-0.084546
100.0,0.903,0.046307
100.0,0.903,0.104879
100.0,0.903,-0.225874
100.0,0.903,-0.035955
100.0,0.903,0.338095
100.0,0.903,-0.134508
100.0,0.903,-0.153364
100.0,0.903,-0.099673
100.0,0.903,-0.048540
100.0,0.903,0.058234
100.0,0.903,-0.232784
100.0,0.903,-0.142749
100.0,0.903,-0.264125
100.0,0.903,-0.087629
100.0,0.903,-0.182689
100.0,0.903,-0.396036
